25-07-05 09:03:31.833,25-07-05 09:04:56.414,84581.154,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-07-05 09:03:31.909,25-07-05 09:04:56.414,84504.366,DEFAULT,不需要回原点,"初始化逻辑控制器服务失败:
输入的不是有效的 Base-64 字符串，因为它包含非 Base-64 字符、两个以上的填充字符，或者填充字符间包含非法字符。",未定义,Info
25-07-05 09:03:36.281,25-07-05 09:04:56.414,80132.294,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
